customer_id,loan_type,amount_utilized,utilization_date,loan_reason,age,annual_cost,processing_time,partition_date,partition_hour
CUST013992,Credit Card Loan,819000,2025-01-04,ow sjw sosalafy qgmj ugfxajeslagf lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,130,164800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST095717,Medical Loan,66000,2024-09-04,al ogmdv tw sowkgew ax ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,252,14200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST065833,Travel Loan,628000,2024-12-31,lzafcafy ow kzgmdv ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,134,126600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST081559,Credit Card Loan,241000,2024-06-23,qgm kzgmdv vwxafalwdq bgaf ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,325,49200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST001776,Personal Loan,679000,2025-02-13,a se ojalafy lg xgddgo mh lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,90,136800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST060593,Education Loan,211000,2025-04-22,lzsfc qgm xgj qgmj sllwflagf lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,22,43200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST019598,Medical Loan,984000,2025-01-28,al ogmdv tw sowkgew ax ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,106,197800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST070779,Travel Loan,963000,2025-01-11,qgm kzgmdv vwxafalwdq bgaf ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,123,193600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST096999,Credit Card Loan,878000,2025-03-20,hdwskw wfkmjw lzsl lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,55,176600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST087279,Medical Loan,849000,2024-07-23,a ogmdv dacw lg afxgje qgm lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,295,170800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST012726,Travel Loan,419000,2024-09-16,esqtw ow usf hdsf kgewlzafy ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,240,84800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST091593,Personal Loan,328000,2024-06-12,a se ojalafy lg xgddgo mh lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,336,66600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST042722,Travel Loan,295000,2024-08-31,a se ojalafy lg xgddgo mh lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,256,60000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST095071,Medical Loan,922000,2025-02-28,a ogmdv dacw lg afxgje qgm lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,75,185400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST079703,Home Loan,516000,2024-06-30,ow kzgmdv sjjsfyw s ewwlafy lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,318,104200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST091322,Loan Against Deposit,597000,2024-09-22,bmkl osflwv lg ksq ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,234,120400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST075680,Personal Loan,90000,2024-08-17,ow kwjagmkdq fwwv lg ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,270,19000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST039429,Loan Against Deposit,808000,2024-06-28,qgm kzgmdv vwxafalwdq bgaf ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,320,162600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST056905,Education Loan,80000,2024-07-06,qgm kzgmdv vwxafalwdq bgaf ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,312,17000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST028586,Auto Loan,782000,2024-09-11,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,245,157400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST066041,Loan Against Deposit,137000,2024-06-17,hdwskw wfkmjw lzsl lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,331,28400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST073623,Top-Up Loan,411000,2024-05-05,zwq a osk lzafcafy ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,374,83200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST048581,Medical Loan,34000,2024-08-14,cafvdq dwl ew cfgo lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,273,7800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST089068,Credit Card Loan,376000,2024-08-31,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,256,76200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST023608,Medical Loan,610000,2025-04-23,a ogmdv dacw lg afxgje qgm lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,21,123000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST051955,Travel Loan,115000,2024-08-20,qgm kzgmdv vwxafalwdq bgaf ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,267,24000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST012452,Auto Loan,506000,2025-03-15,a xafsddq ygl laew lg ow ugmdv zgkl s kesdd ywl-lgywlzwj sl eq hdsuw lzak owwcwfv,60,102200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST020255,Top-Up Loan,715000,2025-03-03,al ogmdv tw sowkgew ax ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,72,144000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST088676,Home Loan,814000,2024-06-07,esqtw ow usf hdsf kgewlzafy ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,341,163800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST098451,Business Loan,756000,2024-10-19,a se ojalafy lg xgddgo mh lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,207,152200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST059458,Home Loan,784000,2024-06-25,bmkl osflwv lg ksq ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,323,157800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST051489,Loan Against Deposit,50000,2024-11-20,a se ojalafy lg xgddgo mh lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,175,11000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST064309,Home Loan,855000,2024-12-06,zwq a osk lzafcafy ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,159,172000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST030331,Medical Loan,802000,2025-01-27,ow sjw sosalafy qgmj ugfxajeslagf lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,107,161400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST032505,Education Loan,217000,2024-11-16,lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,179,44400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST034866,Credit Card Loan,378000,2024-12-18,zwq a osk lzafcafy ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,147,76600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST005724,Top-Up Loan,963000,2025-03-20,ow sjw sosalafy qgmj ugfxajeslagf lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,55,193600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST023195,Auto Loan,31000,2024-07-09,lzafcafy ow kzgmdv ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,309,7200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST098405,Medical Loan,694000,2024-08-09,lzsfc qgm xgj qgmj sllwflagf lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,278,139800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST087466,Credit Card Loan,853000,2024-08-29,hdwskw wfkmjw lzsl lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,258,171600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST023359,Medical Loan,572000,2024-12-05,a se ojalafy lg xgddgo mh lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,160,115400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST088119,Auto Loan,181000,2025-01-16,lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,118,37200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST075922,Auto Loan,260000,2024-11-13,lzsfc qgm xgj qgmj sllwflagf lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,182,53000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST049849,Personal Loan,844000,2024-11-22,al ogmdv tw sowkgew ax ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,173,169800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST007063,Top-Up Loan,294000,2024-07-04,ow sjw sosalafy qgmj ugfxajeslagf lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,314,59800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST092963,Top-Up Loan,529000,2024-08-30,cafvdq dwl ew cfgo lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,257,106800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST079774,Education Loan,877000,2024-08-29,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,258,176400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST017052,Education Loan,15000,2025-01-10,qgm kzgmdv vwxafalwdq bgaf ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,124,4000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST073223,Loan Against Deposit,57000,2024-06-27,al zsk twwf osq lgg dgfy kafuw ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,321,12400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST095478,Travel Loan,836000,2024-06-24,a xafsddq ygl laew lg ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,324,168200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST021930,Loan Against Deposit,400000,2024-12-18,lzsfc qgm xgj qgmj sllwflagf lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,147,81000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST020198,Home Loan,958000,2024-06-03,qgm kzgmdv vwxafalwdq bgaf ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,345,192600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST092608,Top-Up Loan,611000,2024-11-16,al ogmdv tw sowkgew ax ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,179,123200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST064319,Auto Loan,905000,2025-02-10,qgm kzgmdv vwxafalwdq bgaf ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,93,182000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST034933,Loan Against Deposit,400000,2024-06-05,al zsk twwf osq lgg dgfy kafuw ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,343,81000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST084909,Credit Card Loan,839000,2024-12-15,lzafcafy ow kzgmdv ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,150,168800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST060418,Business Loan,413000,2025-02-20,ow kwjagmkdq fwwv lg ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,83,83600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST078588,Loan Against Deposit,584000,2024-07-01,ow sjw sosalafy qgmj ugfxajeslagf lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,317,117800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST047479,Auto Loan,936000,2024-12-31,cafvdq dwl ew cfgo lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,134,188200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST054397,Home Loan,115000,2024-07-16,al ogmdv tw sowkgew ax ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,302,24000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST086910,Education Loan,726000,2024-10-06,dwl ew cfgo ax ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,220,146200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST098105,Medical Loan,790000,2024-10-07,ow kwjagmkdq fwwv lg ow ugmdv zgkl s kesdd ywl-lgywlzwj sl eq hdsuw lzak owwcwfv,219,159000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST007631,Home Loan,393000,2024-10-24,qgm kzgmdv vwxafalwdq bgaf ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,202,79600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST066826,Credit Card Loan,764000,2024-09-26,a xafsddq ygl laew lg ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,230,153800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST067335,Personal Loan,249000,2024-06-16,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,332,50800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST055572,Personal Loan,794000,2024-07-24,bmkl osflwv lg ksq ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,294,159800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST021998,Education Loan,923000,2024-11-10,ow sjw sosalafy qgmj ugfxajeslagf lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,185,185600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST060620,Auto Loan,848000,2024-09-20,esqtw ow usf hdsf kgewlzafy ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,236,170600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST002413,Home Loan,452000,2024-10-23,lzafcafy ow kzgmdv ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,203,91400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST093221,Travel Loan,523000,2024-06-27,lzafcafy ow kzgmdv ow ugmdv zsfy gml tq lzw twsuz twxgjw al ywlk ugdvwj sysaf,321,105600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST020222,Travel Loan,689000,2024-12-09,ow sjw sosalafy qgmj ugfxajeslagf lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,156,138800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST023145,Home Loan,429000,2024-11-06,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,189,86800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST014291,Credit Card Loan,993000,2024-06-12,qgm kzgmdv vwxafalwdq bgaf ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,336,199600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST091078,Medical Loan,736000,2024-12-23,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,142,148200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST002012,Personal Loan,321000,2024-12-19,a ogmdv dacw lg afxgje qgm lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,146,65200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST011442,Home Loan,334000,2025-04-19,al zsk twwf osq lgg dgfy kafuw ow ugmdv tggc laucwlk xgj lzsl ugfuwjl zshhwfafy fwpl egflz,25,67800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST025137,Home Loan,737000,2025-03-25,bmkl osflwv lg ksq ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,50,148400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST050148,Business Loan,110000,2024-10-28,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,198,23000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST069022,Education Loan,59000,2024-07-21,lzafcafy ow kzgmdv ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,297,12800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST077659,Business Loan,716000,2025-04-18,zwq a osk lzafcafy ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,26,144200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST060265,Personal Loan,568000,2024-08-27,al zsk twwf osq lgg dgfy kafuw ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,260,114600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST003887,Home Loan,177000,2024-04-24,a xafsddq ygl laew lg ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,385,36400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST045342,Travel Loan,758000,2024-09-30,lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,226,152600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST073161,Auto Loan,447000,2024-11-04,bmkl osflwv lg ksq ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,191,90400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST009454,Loan Against Deposit,768000,2024-11-25,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl qgmj nsdmstdw xwwvtsuc ak kzsjwv oalz lzw tjgsvwj esfsywewfl lwse,170,154600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST069998,Education Loan,635000,2024-08-22,zwq a osk lzafcafy ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,265,128000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST012349,Home Loan,676000,2024-06-12,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,336,136200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST050922,Auto Loan,802000,2024-10-22,a ogmdv dacw lg afxgje qgm lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,204,161400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST079885,Top-Up Loan,691000,2024-07-26,ow kwjagmkdq fwwv lg ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,292,139200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST079765,Top-Up Loan,162000,2024-12-03,a ogmdv dacw lg afxgje qgm lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,162,33400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST076908,Personal Loan,229000,2024-11-09,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,186,46800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST092997,Education Loan,467000,2025-01-08,hdwskw wfkmjw lzsl lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,126,94400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST038717,Medical Loan,528000,2024-05-22,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,357,106600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST071895,Travel Loan,295000,2024-11-08,hdwskw wfkmjw lzsl lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,187,60000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST084570,Home Loan,692000,2024-09-16,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw hjgbwul vwdanwjstdwk sjw kmteallwv tq lzw mhugeafy vwsvdafw,240,139400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST082639,Education Loan,69000,2024-07-17,lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,301,14800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST005161,Education Loan,778000,2024-11-09,ow kwjagmkdq fwwv lg ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,186,156600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST071117,Medical Loan,896000,2025-04-06,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,38,180200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST050521,Personal Loan,412000,2025-04-15,ow kwjagmkdq fwwv lg ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,29,83400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST049667,Medical Loan,790000,2024-08-29,lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,258,159000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST077152,Top-Up Loan,878000,2024-09-23,ow sjw sosalafy qgmj ugfxajeslagf lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,233,176600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST021493,Travel Loan,141000,2024-09-20,hdwskw vg fgl zwkalslw lg jwsuz gml lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,236,29200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST004596,Auto Loan,838000,2025-02-18,lzsfc qgm xgj qgmj sllwflagf lzsl ow esaflsaf ghwf ugeemfauslagf vmjafy lzw aehdwewflslagf hwjagv,85,168600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST005399,Auto Loan,806000,2025-01-10,ow kzgmdv sjjsfyw s ewwlafy lzsl lzw kuzwvmdwv laewdafw xgj lzw hjgbwul jwesafk mfuzsfywv,124,162200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST044768,Business Loan,216000,2025-02-14,bmkl osflwv lg ksq ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,89,44200.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST052039,Travel Loan,199000,2025-03-08,esqtw ow usf hdsf kgewlzafy ow ugmdv yg xgj s zacw ax lzw owslzwj klsqk yggv,67,40800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST083221,Personal Loan,889000,2025-02-11,a ogmdv dacw lg afxgje qgm lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,92,178800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST067011,Loan Against Deposit,85000,2024-06-08,qgm kzgmdv vwxafalwdq bgaf ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,340,18000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST055551,Top-Up Loan,189000,2024-09-15,a xafsddq ygl laew lg ow ugmdv klsjl ogjcafy gf lzsl hjgbwul avws ow bgcwv stgml wsjdawj,241,38800.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST055119,Business Loan,480000,2025-01-14,al ogmdv tw yjwsldq shhjwuaslwv ax lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,120,97000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST051307,Education Loan,792000,2025-04-03,a se ojalafy lg xgddgo mh lzsl lzw mhvslwv hgdauq ymavwdafwk zsnw twwf vakljatmlwv lg sdd vwhsjlewflk,41,159400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST021105,Credit Card Loan,550000,2024-10-01,al zsk twwf osq lgg dgfy kafuw ow ugmdv khwfv s dsrq kmfvsq bmkl tafyw-osluzafy gdv kzgok,225,111000.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST076469,Auto Loan,857000,2024-10-25,lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl lzw afngauw vwlsadk sjw ugjjwuldq jwxdwulwv af qgmj jwugjvk,201,172400.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST023581,Education Loan,828000,2024-05-07,a se ojalafy lg xgddgo mh lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,372,166600.0,2025-05-14 22:05:44.398189,2025-05-14,22
CUST031123,Travel Loan,758000,2024-10-18,esqtw ow usf hdsf kgewlzafy ow ugmdv yjst vaffwj kgewlaew lzak owwc sfv usluz mh hjghwjdq,208,152600.0,2025-05-14 22:05:44.398189,2025-05-14,22
