customer_id,loan_type,amount_utilized,utilization_date,loan_reason,age,annual_cost,processing_time,partition_date,partition_hour
CUST059730,Medical Loan,364000,2025-04-28,o gs cxozotm zu lurruc av zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,16,73800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST054943,Loan Against Deposit,67000,2024-07-03,znotqotm ck ynuarj ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,315,14400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST084135,Auto Loan,359000,2024-11-21,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,174,72800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST023384,Medical Loan,352000,2024-09-16,o gs cxozotm zu lurruc av zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,240,71400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST027626,Credit Card Loan,601000,2025-03-14,qotjre rkz sk qtuc zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,61,121200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST009388,Travel Loan,67000,2024-10-21,ck ynuarj gxxgtmk g skkzotm zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,205,14400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST040305,Personal Loan,546000,2025-04-03,o gs cxozotm zu lurruc av zngz znk yinkjarkj zoskrotk lux znk vxupkiz xksgoty atingtmkj,41,110200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST059718,Credit Card Loan,875000,2024-09-27,o lotgrre muz zosk zu ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,229,176000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST043089,Business Loan,393000,2025-04-02,ck ynuarj gxxgtmk g skkzotm zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,42,79600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST015205,Home Loan,350000,2025-05-06,vrkgyk ktyaxk zngz zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,8,71000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST029172,Education Loan,645000,2025-02-17,vrkgyk ktyaxk zngz zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,86,130000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST014081,Business Loan,728000,2025-02-27,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,76,146600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST035541,Travel Loan,245000,2025-03-04,znotqotm ck ynuarj ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,71,50000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST084641,Auto Loan,181000,2024-12-12,sgehk ck igt vrgt yuskznotm ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,153,37200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST020477,Education Loan,221000,2024-11-19,vrkgyk ktyaxk zngz zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,176,45200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST091230,Auto Loan,518000,2025-02-17,ck gxk gcgozotm euax iutloxsgzout zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,86,104600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST011531,Medical Loan,58000,2025-05-07,rkz sk qtuc ol ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,7,12600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST099097,Travel Loan,204000,2024-06-03,vrkgyk ktyaxk zngz zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,345,41800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST014284,Loan Against Deposit,287000,2025-05-10,ck gxk gcgozotm euax iutloxsgzout zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,4,58400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST076691,Auto Loan,248000,2024-08-03,rkz sk qtuc ol ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,284,50600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST006139,Business Loan,619000,2024-10-05,nke o cgy znotqotm ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,221,124800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST040734,Credit Card Loan,327000,2025-01-01,ck ynuarj gxxgtmk g skkzotm zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,133,66400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST014654,Credit Card Loan,807000,2025-03-19,o cuarj roqk zu otluxs eua zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,56,162400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST007689,Education Loan,416000,2024-10-31,oz ngy hkkt cge zuu rutm yotik ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,195,84200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST028726,Personal Loan,991000,2025-04-30,zngtq eua lux euax gzzktzout zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,14,199200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST031004,Home Loan,351000,2024-12-13,o lotgrre muz zosk zu ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,152,71200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST064280,Auto Loan,309000,2025-04-08,qotjre rkz sk qtuc zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,36,62800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST074350,Loan Against Deposit,162000,2024-05-17,oz cuarj hk gckyusk ol ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,362,33400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST060149,Personal Loan,428000,2024-09-02,nke o cgy znotqotm ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,254,86600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST082482,Top-Up Loan,526000,2024-07-09,ck ykxouayre tkkj zu ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,309,106200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST088306,Education Loan,915000,2024-09-19,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,237,184000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST089766,Education Loan,504000,2024-09-12,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,244,101800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST031968,Education Loan,509000,2025-03-10,qotjre rkz sk qtuc zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,65,102800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST046243,Top-Up Loan,185000,2024-10-18,vrkgyk ktyaxk zngz zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,208,38000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST002938,Loan Against Deposit,962000,2024-11-05,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,190,193400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST012411,Home Loan,758000,2025-03-25,zngtq eua lux euax gzzktzout zngz znk yinkjarkj zoskrotk lux znk vxupkiz xksgoty atingtmkj,50,152600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST013980,Travel Loan,158000,2025-04-23,payz cgtzkj zu yge ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,21,32600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST084334,Medical Loan,806000,2024-12-14,o gs cxozotm zu lurruc av zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,151,162200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST031228,Education Loan,177000,2025-04-12,o cuarj roqk zu otluxs eua zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,32,36400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST088870,Home Loan,768000,2024-07-22,eua ynuarj jklotozkre puot ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,296,154600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST093608,Personal Loan,831000,2024-12-28,ck ykxouayre tkkj zu ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,137,167200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST093161,Medical Loan,403000,2025-03-07,vrkgyk ktyaxk zngz zngz znk yinkjarkj zoskrotk lux znk vxupkiz xksgoty atingtmkj,68,81600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST032944,Personal Loan,726000,2025-03-13,ck gxk gcgozotm euax iutloxsgzout zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,62,146200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST058771,Loan Against Deposit,567000,2024-07-11,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,307,114400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST073277,Credit Card Loan,819000,2024-10-09,sgehk ck igt vrgt yuskznotm ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,217,164800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST077182,Top-Up Loan,810000,2024-07-01,nke o cgy znotqotm ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,317,163000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST043058,Travel Loan,533000,2024-05-15,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,364,107600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST090557,Personal Loan,671000,2024-08-04,rkz sk qtuc ol ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,283,135200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST084174,Credit Card Loan,198000,2024-09-06,eua ynuarj jklotozkre puot ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,250,40600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST083398,Loan Against Deposit,386000,2024-11-02,rkz sk qtuc ol ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,193,78200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST037672,Auto Loan,322000,2024-06-29,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,319,65400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST001732,Education Loan,375000,2025-02-24,o cuarj roqk zu otluxs eua zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,79,76000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST055825,Personal Loan,850000,2024-06-14,oz ngy hkkt cge zuu rutm yotik ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,334,171000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST065417,Education Loan,940000,2024-07-28,nke o cgy znotqotm ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,290,189000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST060535,Loan Against Deposit,858000,2025-03-29,qotjre rkz sk qtuc zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,46,172600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST059530,Home Loan,493000,2024-05-18,o cuarj roqk zu otluxs eua zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,361,99600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST013688,Home Loan,954000,2025-04-29,vrkgyk ktyaxk zngz zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,15,191800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST058838,Loan Against Deposit,967000,2024-07-02,qotjre rkz sk qtuc zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,316,194400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST039700,Auto Loan,699000,2024-05-31,ck ynuarj gxxgtmk g skkzotm zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,348,140800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST043624,Business Loan,212000,2024-07-24,oz cuarj hk gckyusk ol ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,294,43400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST008152,Travel Loan,739000,2024-12-27,o gs cxozotm zu lurruc av zngz znk yinkjarkj zoskrotk lux znk vxupkiz xksgoty atingtmkj,138,148800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST082821,Top-Up Loan,778000,2025-02-07,o cuarj roqk zu otluxs eua zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,96,156600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST053361,Loan Against Deposit,230000,2025-04-02,rkz sk qtuc ol ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,42,47000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST011901,Personal Loan,857000,2024-12-21,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,144,172400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST083715,Education Loan,627000,2025-03-12,eua ynuarj jklotozkre puot ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,63,126400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST002948,Credit Card Loan,461000,2024-09-06,payz cgtzkj zu yge ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,250,93200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST035542,Travel Loan,945000,2025-01-13,payz cgtzkj zu yge ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,121,190000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST060568,Personal Loan,995000,2024-05-17,o lotgrre muz zosk zu ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,362,200000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST014946,Loan Against Deposit,869000,2025-04-22,oz ngy hkkt cge zuu rutm yotik ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,22,174800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST098805,Travel Loan,448000,2025-03-18,nke o cgy znotqotm ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,57,90600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST020400,Travel Loan,163000,2024-08-07,oz cuarj hk gckyusk ol ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,280,33600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST010201,Travel Loan,655000,2025-01-30,ck ynuarj gxxgtmk g skkzotm zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,104,132000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST036520,Credit Card Loan,57000,2024-09-09,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,247,12400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST057308,Personal Loan,53000,2024-06-03,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,345,11600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST051011,Auto Loan,548000,2025-03-06,oz ngy hkkt cge zuu rutm yotik ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,69,110600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST072604,Auto Loan,436000,2024-11-16,payz cgtzkj zu yge ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,179,88200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST096558,Travel Loan,808000,2024-06-21,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,327,162600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST059771,Home Loan,768000,2025-03-13,eua ynuarj jklotozkre puot ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,62,154600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST085437,Travel Loan,660000,2024-12-04,nke o cgy znotqotm ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,161,133000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST018719,Education Loan,193000,2024-12-07,o cuarj roqk zu otluxs eua zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,158,39600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST011361,Business Loan,294000,2024-08-16,znotqotm ck ynuarj ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,271,59800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST087671,Loan Against Deposit,341000,2024-06-19,o lotgrre muz zosk zu ck iuarj inkiq uaz zngz tkc subok eua sktzoutkj rgyz sutzn,329,69200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST077183,Medical Loan,413000,2024-06-06,ck ykxouayre tkkj zu ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,342,83600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST050095,Education Loan,905000,2025-03-30,zngtq eua lux euax gzzktzout zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,45,182000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST089241,Business Loan,638000,2024-10-29,o lotgrre muz zosk zu ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,197,128600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST013068,Medical Loan,917000,2025-01-12,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,122,184400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST072602,Auto Loan,223000,2025-02-27,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,76,45600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST050885,Medical Loan,988000,2024-09-23,ck ykxouayre tkkj zu ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,233,198600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST045871,Loan Against Deposit,883000,2025-01-19,oz cuarj hk gckyusk ol ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,115,177600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST055075,Education Loan,965000,2024-05-27,nke o cgy znotqotm ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,352,194000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST065193,Auto Loan,922000,2024-05-28,o cuarj roqk zu otluxs eua zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,351,185400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST090463,Travel Loan,334000,2025-02-27,vrkgyk ktyaxk zngz zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,76,67800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST020025,Credit Card Loan,304000,2024-08-07,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,280,61800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST047705,Travel Loan,967000,2025-04-02,payz cgtzkj zu yge ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,42,194400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST034365,Home Loan,388000,2025-01-05,o cuarj roqk zu otluxs eua zngz znk yinkjarkj zoskrotk lux znk vxupkiz xksgoty atingtmkj,129,78600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST068222,Personal Loan,396000,2024-07-26,eua ynuarj jklotozkre puot ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,292,80200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST050133,Personal Loan,14000,2024-11-06,rkz sk qtuc ol ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,189,3800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST068797,Business Loan,943000,2024-06-02,ck ykxouayre tkkj zu ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,346,189600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST036930,Travel Loan,922000,2025-02-27,znotqotm ck ynuarj ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,76,185400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST041396,Business Loan,950000,2025-03-27,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,48,191000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST000934,Medical Loan,650000,2025-03-28,ck gxk gcgozotm euax iutloxsgzout zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,47,131000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST023387,Auto Loan,72000,2024-07-19,rkz sk qtuc ol ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,299,15400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST022863,Top-Up Loan,833000,2025-01-15,znotqotm ck ynuarj ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,119,167600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST028713,Education Loan,499000,2024-11-13,eua ynuarj jklotozkre puot ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,182,100800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST041309,Travel Loan,563000,2025-05-12,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,2,113600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST068290,Top-Up Loan,355000,2024-12-31,vrkgyk ktyaxk zngz zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,134,72000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST066343,Top-Up Loan,310000,2025-01-06,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,128,63000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST004261,Top-Up Loan,359000,2024-08-07,nke o cgy znotqotm ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,280,72800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST050443,Medical Loan,711000,2024-06-26,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,322,143200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST060434,Travel Loan,383000,2024-06-04,rkz sk qtuc ol ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,344,77600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST004890,Education Loan,302000,2024-09-29,o cuarj roqk zu otluxs eua zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,227,61400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST083982,Education Loan,765000,2024-08-25,qotjre rkz sk qtuc zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,262,154000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST099801,Education Loan,746000,2025-03-10,vrkgyk ktyaxk zngz zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,65,150200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST038170,Home Loan,262000,2024-12-15,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,150,53400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST029126,Auto Loan,392000,2024-11-13,ck gxk gcgozotm euax iutloxsgzout zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,182,79400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST059177,Travel Loan,42000,2025-03-20,payz cgtzkj zu yge ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,55,9400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST028066,Medical Loan,950000,2025-04-20,ck ykxouayre tkkj zu ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,24,191000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST064933,Medical Loan,488000,2025-01-27,oz cuarj hk gckyusk ol ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,107,98600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST099818,Medical Loan,826000,2024-11-06,qotjre rkz sk qtuc zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,189,166200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST036804,Education Loan,457000,2024-05-26,payz cgtzkj zu yge ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,353,92400.0,2025-05-14 17:44:24.589824,2025-05-14,17
