ticket_id,customer_id,complaint_category,complaint_date,severity,age,processing_time,partition_date,partition_hour
TICKET005711,CUST004430,Unauthorized Transaction,2024-05-14,10,365,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005712,CUST059841,Mobile App Issues,2025-03-06,0,69,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005713,CUST066035,KYC Verification Delay,2025-04-26,0,18,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005714,CUST051689,Delayed Refund,2025-05-01,7,13,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005715,CUST029976,Mobile App Issues,2024-12-28,6,137,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005716,CUST024113,Loan Application Rejected,2024-12-22,7,143,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005717,CUST086797,KYC Verification Delay,2025-02-13,8,90,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005718,CUST036475,KYC Verification Delay,2025-02-25,2,78,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005719,CUST046834,Delayed Refund,2024-12-14,7,151,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005720,CUST067328,Account Locked,2024-11-11,1,184,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005721,CUST079335,Loan Application Rejected,2025-02-03,3,100,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005722,CUST034567,KYC Verification Delay,2025-03-13,3,62,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005723,CUST095588,Poor Customer Service,2025-05-11,2,3,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005724,CUST082405,Account Locked,2025-02-19,9,84,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005725,CUST018616,Delayed Refund,2025-01-16,2,118,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005726,CUST000635,ATM Withdrawal Failed,2024-09-16,1,240,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005727,CUST023124,KYC Verification Delay,2024-09-11,6,245,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005728,CUST056495,Delayed Refund,2024-12-31,3,134,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005729,CUST086167,Loan Application Rejected,2024-06-08,0,340,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005730,CUST032131,Loan Application Rejected,2025-03-11,4,64,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005731,CUST062328,Card Not Working,2025-01-08,6,126,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005732,CUST060944,Mobile App Issues,2025-04-20,6,24,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005733,CUST012560,Incorrect Charges,2025-03-08,10,67,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005734,CUST041529,Unauthorized Transaction,2024-07-22,4,296,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005735,CUST084607,Mobile App Issues,2024-05-27,2,352,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005736,CUST099014,Loan Application Rejected,2025-01-27,8,107,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005737,CUST035436,Loan Application Rejected,2024-07-21,7,297,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005738,CUST095343,ATM Withdrawal Failed,2024-11-24,0,171,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005739,CUST029936,Unauthorized Transaction,2025-02-19,5,84,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005740,CUST019992,Delayed Refund,2024-10-14,5,212,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005741,CUST020645,Delayed Refund,2025-02-02,7,101,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005742,CUST087994,Delayed Refund,2024-12-21,5,144,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005743,CUST095446,Loan Application Rejected,2024-12-16,10,149,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005744,CUST001495,Incorrect Charges,2024-10-14,0,212,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005745,CUST080421,Loan Application Rejected,2024-11-07,8,188,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005746,CUST045963,Delayed Refund,2024-11-19,2,176,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005747,CUST073961,Unauthorized Transaction,2024-09-29,7,227,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005748,CUST047756,ATM Withdrawal Failed,2024-12-10,9,155,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005749,CUST091187,Mobile App Issues,2025-02-06,6,97,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005750,CUST039762,Poor Customer Service,2024-11-11,8,184,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005751,CUST084398,KYC Verification Delay,2024-08-07,9,280,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005752,CUST008559,Loan Application Rejected,2025-04-05,7,39,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005753,CUST067728,Delayed Refund,2025-02-09,2,94,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005754,CUST000882,Loan Application Rejected,2024-08-24,10,263,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005755,CUST017604,Card Not Working,2024-10-07,8,219,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005756,CUST005852,Mobile App Issues,2024-09-13,0,243,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005757,CUST034625,Account Locked,2024-11-06,10,189,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005758,CUST017924,KYC Verification Delay,2025-03-14,6,61,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005759,CUST000897,Unauthorized Transaction,2025-05-04,8,10,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005760,CUST038555,Account Locked,2024-06-30,2,318,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005761,CUST080232,Loan Application Rejected,2025-03-21,10,54,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005762,CUST084797,Card Not Working,2024-10-23,1,203,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005763,CUST017788,ATM Withdrawal Failed,2024-10-02,10,224,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005764,CUST018022,Poor Customer Service,2024-06-23,1,325,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005765,CUST007511,Unauthorized Transaction,2024-05-30,6,349,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005766,CUST093455,Loan Application Rejected,2025-03-31,2,44,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005767,CUST039361,Poor Customer Service,2025-05-01,3,13,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005768,CUST080279,ATM Withdrawal Failed,2024-12-03,0,162,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005769,CUST009983,Account Locked,2024-05-16,2,363,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005770,CUST098673,Unauthorized Transaction,2025-03-11,0,64,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005771,CUST043121,Incorrect Charges,2024-11-08,7,187,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005772,CUST034232,Mobile App Issues,2025-02-14,4,89,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005773,CUST062210,Card Not Working,2024-06-06,9,342,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005774,CUST058787,Incorrect Charges,2024-08-07,3,280,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005775,CUST098969,Card Not Working,2025-03-03,5,72,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005776,CUST072502,Account Locked,2024-08-12,7,275,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005777,CUST095629,Mobile App Issues,2025-02-09,0,94,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005778,CUST035537,Card Not Working,2024-10-21,10,205,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005779,CUST092591,KYC Verification Delay,2024-12-21,8,144,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005780,CUST012343,Mobile App Issues,2025-04-25,4,19,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005781,CUST049872,Account Locked,2024-12-03,6,162,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005782,CUST055605,Account Locked,2024-11-15,7,180,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005783,CUST029649,Delayed Refund,2025-01-07,0,127,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005784,CUST006758,KYC Verification Delay,2024-11-08,0,187,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005785,CUST053009,Card Not Working,2024-09-20,6,236,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005786,CUST064248,Card Not Working,2024-07-28,8,290,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005787,CUST026786,Loan Application Rejected,2024-11-13,4,182,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005788,CUST090526,KYC Verification Delay,2025-05-01,5,13,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005789,CUST039626,Loan Application Rejected,2024-08-18,7,269,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005790,CUST023669,Incorrect Charges,2024-07-05,8,313,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005791,CUST033149,Loan Application Rejected,2025-04-23,7,21,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005792,CUST067619,Unauthorized Transaction,2024-10-04,8,222,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005793,CUST089058,Loan Application Rejected,2025-03-02,7,73,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005794,CUST052521,ATM Withdrawal Failed,2024-10-30,3,196,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005795,CUST029494,ATM Withdrawal Failed,2024-11-22,9,173,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005796,CUST088743,Poor Customer Service,2025-04-15,5,29,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005797,CUST007852,Account Locked,2024-08-25,3,262,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005798,CUST011940,ATM Withdrawal Failed,2024-09-20,8,236,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005799,CUST071598,Mobile App Issues,2024-09-19,8,237,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005800,CUST092256,Card Not Working,2024-05-29,8,350,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005801,CUST069476,Card Not Working,2024-10-06,4,220,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005802,CUST078067,Incorrect Charges,2024-05-21,0,358,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005803,CUST023656,Account Locked,2024-10-28,6,198,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005804,CUST010124,Loan Application Rejected,2025-03-07,7,68,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005805,CUST015747,Card Not Working,2024-06-04,3,344,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005806,CUST085090,Incorrect Charges,2024-09-21,5,235,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005807,CUST051928,Card Not Working,2024-10-25,3,201,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005808,CUST032635,Mobile App Issues,2025-03-05,3,70,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005809,CUST069310,Account Locked,2024-11-30,1,165,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005810,CUST043313,KYC Verification Delay,2024-12-29,4,136,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005811,CUST020465,Unauthorized Transaction,2024-08-04,4,283,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005812,CUST098032,Poor Customer Service,2025-04-12,2,32,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005813,CUST069709,Poor Customer Service,2024-07-18,0,300,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005814,CUST042661,Incorrect Charges,2025-05-10,8,4,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005815,CUST003704,Mobile App Issues,2024-12-10,7,155,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005816,CUST028865,Account Locked,2024-11-24,6,171,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005817,CUST011174,Loan Application Rejected,2024-07-25,0,293,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005818,CUST043385,KYC Verification Delay,2024-07-21,2,297,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005819,CUST062046,Card Not Working,2024-11-12,3,183,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005820,CUST020338,Delayed Refund,2024-12-14,7,151,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005821,CUST083276,Mobile App Issues,2025-04-01,5,43,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005822,CUST085654,ATM Withdrawal Failed,2024-10-22,3,204,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005823,CUST051111,ATM Withdrawal Failed,2024-09-17,4,239,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005824,CUST034773,Incorrect Charges,2024-07-17,4,301,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005825,CUST071865,Mobile App Issues,2025-03-29,3,46,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005826,CUST095448,Mobile App Issues,2024-06-10,1,338,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005827,CUST024544,Account Locked,2025-03-04,9,71,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005828,CUST099188,Mobile App Issues,2025-03-30,0,45,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005829,CUST013899,Incorrect Charges,2025-02-16,10,87,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005830,CUST069222,Account Locked,2025-02-20,1,83,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005831,CUST087293,Account Locked,2024-12-02,2,163,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005832,CUST088553,KYC Verification Delay,2024-12-03,9,162,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005833,CUST040604,Delayed Refund,2024-08-21,2,266,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005834,CUST027509,Card Not Working,2025-02-18,10,85,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005835,CUST066165,KYC Verification Delay,2024-09-12,6,244,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005836,CUST047243,ATM Withdrawal Failed,2024-12-03,10,162,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005837,CUST066406,Poor Customer Service,2025-02-04,0,99,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005838,CUST052924,ATM Withdrawal Failed,2025-03-19,7,56,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005839,CUST018633,Incorrect Charges,2024-10-13,8,213,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005840,CUST001022,Incorrect Charges,2025-04-03,4,41,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005841,CUST041017,Poor Customer Service,2024-12-04,4,161,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005842,CUST070534,Account Locked,2025-04-20,6,24,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005843,CUST072476,Card Not Working,2024-05-13,8,366,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005844,CUST013339,Incorrect Charges,2025-02-25,5,78,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005845,CUST061915,Incorrect Charges,2024-09-20,3,236,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005846,CUST055251,Incorrect Charges,2024-11-12,0,183,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005847,CUST082690,Account Locked,2024-09-22,0,234,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005848,CUST047034,Card Not Working,2024-05-25,8,354,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005849,CUST030712,Incorrect Charges,2025-04-10,6,34,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005850,CUST064196,Card Not Working,2024-12-04,2,161,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005851,CUST096416,KYC Verification Delay,2024-08-12,10,275,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005852,CUST062952,ATM Withdrawal Failed,2024-10-06,7,220,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005853,CUST070291,Unauthorized Transaction,2024-09-30,9,226,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005854,CUST069882,Poor Customer Service,2024-10-30,6,196,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005855,CUST065765,Account Locked,2024-08-13,5,274,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005856,CUST062843,Poor Customer Service,2025-01-14,6,120,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005857,CUST016562,KYC Verification Delay,2024-10-23,1,203,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005858,CUST095776,ATM Withdrawal Failed,2024-12-12,4,153,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005859,CUST067907,ATM Withdrawal Failed,2024-07-16,2,302,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005860,CUST049305,Incorrect Charges,2024-09-14,10,242,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005861,CUST021453,Loan Application Rejected,2025-01-08,0,126,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005862,CUST055702,Mobile App Issues,2024-07-05,10,313,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005863,CUST056373,Account Locked,2025-02-25,9,78,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005864,CUST063793,Mobile App Issues,2025-03-11,9,64,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005865,CUST013628,ATM Withdrawal Failed,2025-03-19,7,56,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005866,CUST018302,Mobile App Issues,2025-04-21,4,23,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005867,CUST094584,Unauthorized Transaction,2024-12-31,6,134,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005868,CUST029206,Card Not Working,2024-10-02,0,224,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005869,CUST037036,Unauthorized Transaction,2024-08-22,7,265,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005870,CUST077727,Poor Customer Service,2024-12-13,7,152,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005871,CUST049591,Unauthorized Transaction,2024-05-31,7,348,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005872,CUST021478,Loan Application Rejected,2025-04-26,7,18,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005873,CUST059357,Mobile App Issues,2024-10-06,2,220,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005874,CUST047615,KYC Verification Delay,2024-07-26,9,292,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005875,CUST095788,Mobile App Issues,2024-06-20,7,328,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005876,CUST077562,KYC Verification Delay,2025-02-21,2,82,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005877,CUST055633,Incorrect Charges,2024-06-08,10,340,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005878,CUST011973,Incorrect Charges,2024-07-14,8,304,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005879,CUST096887,Poor Customer Service,2024-10-17,7,209,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005880,CUST064129,Loan Application Rejected,2025-04-14,2,30,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005881,CUST073219,Delayed Refund,2024-11-30,10,165,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005882,CUST099227,Loan Application Rejected,2024-08-16,10,271,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005883,CUST021458,Poor Customer Service,2025-04-23,10,21,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005884,CUST051531,Unauthorized Transaction,2024-07-17,6,301,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005885,CUST012276,Unauthorized Transaction,2024-06-12,1,336,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005886,CUST050305,ATM Withdrawal Failed,2025-05-08,0,6,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005887,CUST080679,Card Not Working,2024-06-13,10,335,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005888,CUST045554,Delayed Refund,2024-05-26,0,353,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005889,CUST005812,KYC Verification Delay,2024-08-22,0,265,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005890,CUST052703,Card Not Working,2024-11-03,5,192,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005891,CUST000782,Mobile App Issues,2025-02-10,0,93,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005892,CUST076808,Poor Customer Service,2024-07-22,4,296,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005893,CUST010292,Incorrect Charges,2024-05-22,3,357,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005894,CUST028469,Mobile App Issues,2025-02-04,0,99,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005895,CUST054052,Poor Customer Service,2024-07-01,8,317,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005896,CUST018594,Card Not Working,2024-08-08,10,279,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005897,CUST030547,Mobile App Issues,2025-04-19,1,25,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005898,CUST050038,KYC Verification Delay,2025-02-23,2,80,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005899,CUST076090,Unauthorized Transaction,2024-12-11,9,154,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005900,CUST045542,KYC Verification Delay,2024-07-18,6,300,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005901,CUST000358,Card Not Working,2024-08-12,1,275,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005902,CUST035729,KYC Verification Delay,2024-08-06,2,281,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005903,CUST012303,Unauthorized Transaction,2024-06-19,4,329,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005904,CUST016933,Unauthorized Transaction,2024-05-17,4,362,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005905,CUST052783,ATM Withdrawal Failed,2025-02-09,4,94,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005906,CUST094339,Card Not Working,2024-12-24,8,141,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005907,CUST071084,Unauthorized Transaction,2024-11-12,3,183,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005908,CUST084423,ATM Withdrawal Failed,2025-02-07,10,96,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005909,CUST097150,Poor Customer Service,2024-11-09,0,186,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005910,CUST024043,Poor Customer Service,2025-04-16,1,28,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005911,CUST039539,ATM Withdrawal Failed,2024-07-06,6,312,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005912,CUST099183,Unauthorized Transaction,2024-10-13,10,213,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005913,CUST067998,Account Locked,2024-06-05,6,343,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005914,CUST036707,Poor Customer Service,2025-02-07,10,96,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005915,CUST056888,Unauthorized Transaction,2024-12-31,2,134,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005916,CUST036128,Incorrect Charges,2024-10-30,6,196,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005917,CUST031507,Unauthorized Transaction,2025-02-02,5,101,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005918,CUST026119,Loan Application Rejected,2024-05-23,5,356,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005919,CUST033728,Card Not Working,2024-11-29,10,166,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005920,CUST031975,KYC Verification Delay,2025-02-15,1,88,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005921,CUST064122,KYC Verification Delay,2024-12-13,5,152,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005922,CUST066711,Incorrect Charges,2025-01-28,4,106,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005923,CUST042552,Account Locked,2024-10-06,4,220,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005924,CUST040044,Incorrect Charges,2024-06-14,6,334,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005925,CUST057897,Account Locked,2024-12-08,8,157,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005926,CUST065887,Unauthorized Transaction,2024-07-22,7,296,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005927,CUST036820,Loan Application Rejected,2024-11-30,10,165,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005928,CUST031509,ATM Withdrawal Failed,2025-04-12,3,32,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005929,CUST055983,Account Locked,2024-12-10,8,155,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005930,CUST099086,KYC Verification Delay,2025-02-23,4,80,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005931,CUST066684,Account Locked,2024-08-01,5,286,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005932,CUST063519,Account Locked,2024-08-07,8,280,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005933,CUST082288,Mobile App Issues,2024-06-29,4,319,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005934,CUST087500,Incorrect Charges,2025-02-09,4,94,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005935,CUST086415,Mobile App Issues,2024-12-21,7,144,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005936,CUST050168,KYC Verification Delay,2025-04-15,2,29,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005937,CUST019547,Unauthorized Transaction,2025-01-08,10,126,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005938,CUST064330,KYC Verification Delay,2024-12-27,7,138,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005939,CUST055597,ATM Withdrawal Failed,2025-03-21,0,54,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005940,CUST071932,KYC Verification Delay,2025-01-16,3,118,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005941,CUST037134,Card Not Working,2024-10-09,0,217,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005942,CUST013882,Loan Application Rejected,2025-01-11,5,123,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005943,CUST033074,Card Not Working,2024-11-18,8,177,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005944,CUST045444,Unauthorized Transaction,2025-05-05,6,9,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005945,CUST039220,KYC Verification Delay,2025-03-30,2,45,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005946,CUST068297,Unauthorized Transaction,2024-12-25,0,140,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005947,CUST027106,ATM Withdrawal Failed,2024-12-23,8,142,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005948,CUST058015,Poor Customer Service,2025-02-10,4,93,2025-05-14 17:43:56.112010,2025-05-14,17
TICKET005949,CUST052286,Mobile App Issues,2024-06-27,0,321,2025-05-14 17:43:56.112010,2025-05-14,17
